lat,lng,speedLimit,heading,type
36.391485,127.07445,110,-1,0
36.39171,127.348178,60,-1,0
36.391711,127.348177,60,-1,0
36.39173,127.312039,0,-1,0
36.39175,128.09888,110,-1,0
36.391775,127.314541,60,-1,0
36.391906,127.312963,0,-1,0
36.392119,127.31347,0,-1,0
36.392369,127.313931,0,-1,0
36.392535,127.660968,70,-1,0
36.392749,128.678203,80,-1,0
36.39276,128.15271,50,-1,0
36.392807,128.152365,50,-1,0
36.393301,128.807101,30,-1,0
36.393316,128.807165,30,-1,0
36.393325,127.310994,30,-1,0
36.39348,127.311246,30,-1,0
36.3937,128.152719,50,-1,0
36.393774,127.307968,30,-1,0
36.393778,126.571806,80,-1,0
36.393992,127.307315,0,-1,0
36.394055,127.661188,30,-1,0
36.394088,127.407552,0,-1,0
36.394093,127.661467,30,-1,0
36.394805,127.422121,50,-1,0
36.394872,127.404982,50,-1,0
36.39531,128.25861,80,-1,0
36.395381,128.258957,80,-1,0
36.395622,127.311697,60,-1,0
36.395946,127.311841,60,-1,0
36.396081,127.405045,50,-1,0
36.396402,127.398758,0,-1,0
36.396531,127.400455,0,-1,0
36.396703,126.689731,70,-1,0
36.39682,128.442002,70,-1,0
36.397181,127.422756,30,-1,0
36.397414,127.423134,30,-1,0
36.397772,127.404764,30,-1,0
36.397835,127.247255,70,-1,0
36.397837,127.406781,30,-1,0
36.397843,127.247217,70,-1,0
36.397932,127.406792,30,-1,0
36.397974,127.247303,70,-1,0
36.397976,127.247345,70,-1,0
36.398057,127.405027,30,-1,0
36.398332,127.398334,0,-1,0
36.39871,128.02894,60,-1,0
36.398921,127.739691,30,-1,0
36.398999,127.739691,30,-1,0
36.39901,126.50341,40,-1,0
36.39902,126.50348,40,-1,0
36.399394,128.772625,60,-1,0
36.399444,127.406241,0,-1,0
36.399484,127.406387,30,-1,0
36.399551,127.40044,30,-1,0
36.399551,127.400441,30,-1,0
36.399707,127.400043,30,-1,0
36.399712,127.404887,0,-1,0
36.399741,127.406545,30,-1,0
36.399991,127.405702,0,-1,0
36.400053,126.777436,30,-1,0
36.400111,126.777109,30,-1,0
36.400801,127.2458,30,-1,0
36.400901,127.2454,30,-1,0
36.401416,127.362666,60,-1,0
36.40147,128.15999,50,-1,0
36.401558,127.405467,0,-1,0
36.401771,127.365893,30,-1,0
36.401866,128.159806,50,-1,0
36.40203,126.422501,60,-1,0
36.402386,129.065849,60,-1,0
36.402518,126.570215,80,-1,0
36.402587,126.422488,60,-1,0
36.4038,127.730003,70,-1,0
36.403831,126.942795,60,-1,0
36.40395,128.16072,50,-1,0
36.40399,127.30176,110,-1,0
36.404499,128.160793,50,-1,0
36.40575,128.14964,50,-1,0
36.405955,126.521707,30,-1,0
36.406731,128.022072,40,-1,0
36.406754,128.094567,60,-1,0
36.40703,128.09345,50,-1,0
36.407607,128.021716,40,-1,0
36.407944,126.957508,60,-1,0
36.408048,128.109611,60,-1,0
36.408299,126.986366,70,-1,0
36.408734,127.381648,60,-1,0
36.408735,127.381649,60,-1,0
36.409014,128.15996,30,-1,0
36.40911,128.15099,50,-1,0
36.409324,128.16183,30,-1,0
36.409324,128.161831,30,-1,0
36.40942,128.151135,50,-1,0
36.409609,129.065449,60,-1,0
36.409881,128.15813,30,-1,0
36.409968,128.157817,30,-1,0
36.410049,127.261199,80,-1,0
36.41009,127.42531,50,-1,0
36.41051,128.12054,60,-1,0
36.41079,128.118956,60,-1,0
36.411111,127.424917,50,-1,0
36.411111,127.424916,50,-1,0
36.411263,126.645839,30,-1,0
36.411439,128.15726,30,-1,0
36.411443,128.157728,30,-1,0
36.411776,126.803191,60,-1,0
36.411808,128.182622,40,-1,0
36.412085,127.337371,30,-1,0
36.412087,129.368899,30,-1,0
36.412297,127.391355,0,-1,0
36.412377,127.378272,50,-1,0
36.412377,127.378271,50,-1,0
36.412383,127.377997,50,-1,0
36.412384,127.377997,50,-1,0
36.412436,126.702163,60,-1,0
36.412725,129.369759,30,-1,0
36.413277,127.300251,80,-1,0
36.413278,127.30025,80,-1,0
36.41334,128.30818,60,-1,0
36.413371,128.308085,60,-1,0
36.413402,127.437836,30,-1,0
36.413485,128.019404,60,-1,0
36.413608,129.367797,30,-1,0
36.413616,127.438331,30,-1,0
36.414019,127.401356,50,-1,0
36.414277,127.393214,0,-1,0
36.414291,127.392711,50,-1,0
36.414446,127.337397,30,-1,0
36.414458,127.400929,50,-1,0
36.414483,126.945919,30,-1,0
36.414799,127.390554,0,-1,0
36.414994,127.393476,50,-1,0
36.41501,126.94741,30,-1,0
36.41525,128.21328,60,-1,0
36.415373,128.797647,60,-1,0
36.41546,128.14272,60,-1,0
36.415561,128.212436,60,-1,0
36.415642,128.142589,60,-1,0
36.415705,128.156409,30,-1,0
36.41576,128.15126,50,-1,0
36.415779,128.397711,70,-1,0
36.415908,128.136202,60,-1,0
36.415942,127.390699,0,-1,0
36.416004,128.169811,30,-1,0
36.416121,127.409152,30,-1,0
36.416208,127.4082,0,-1,0
36.416251,127.397222,30,-1,0
36.416385,127.398548,0,-1,0
36.416481,127.394715,50,-1,0
36.416525,126.58527,70,-1,0
36.416559,128.208868,40,-1,0
36.416588,127.394554,0,-1,0
36.416676,126.584822,70,-1,0
36.416797,127.39448,50,-1,0
36.416801,128.208589,40,-1,0
36.416944,126.657077,60,-1,0
36.416977,128.157007,30,-1,0
36.417053,128.156747,30,-1,0
36.417507,127.090441,30,-1,0
36.417528,127.256209,50,-1,0
36.417601,127.0904,30,-1,0
36.418098,128.392037,70,-1,0
36.418651,127.395795,30,-1,0
36.418806,127.396363,30,-1,0
36.418984,128.17239,30,-1,0
36.419151,128.170727,30,-1,0
36.419334,127.393534,0,-1,0
36.419402,127.394791,30,-1,0
36.419457,127.394075,30,-1,0
36.41948,128.19033,60,-1,0
36.419704,127.393608,0,-1,0
36.41972,128.157255,30,-1,0
36.419741,127.099438,60,-1,0
36.419868,128.189086,60,-1,0
36.419991,128.188846,60,-1,0
36.420631,126.53987,30,-1,0
36.420646,128.147053,50,-1,0
36.42098,128.14744,50,-1,0
36.420986,127.006565,30,-1,0
36.420991,127.389497,30,-1,0
36.421201,127.664641,70,-1,0
36.421215,127.389454,30,-1,0
36.421262,127.389768,0,-1,0
36.421556,127.732241,60,-1,0
36.421562,128.16028,30,-1,0
36.42167,127.386933,30,-1,0
36.421729,126.550515,50,-1,0
36.421907,127.384146,0,-1,0
36.42196,128.17348,50,-1,0
36.422027,127.397409,50,-1,0
36.422218,128.173737,50,-1,0
36.422261,127.387813,0,-1,0
36.422286,127.385447,30,-1,0
36.422405,127.387621,0,-1,0
36.422493,127.388713,30,-1,0
36.422509,127.385362,30,-1,0
36.423106,128.161885,30,-1,0
36.423166,127.388231,30,-1,0
36.423224,128.161624,30,-1,0
36.42327,127.388177,30,-1,0
36.423301,127.777859,30,-1,0
36.423301,126.4075,40,-1,0
36.42333,127.408953,50,-1,0
36.423331,127.408953,50,-1,0
36.423335,127.389271,0,-1,0
36.423373,127.777859,30,-1,0
36.423396,127.389443,0,-1,0
36.423428,126.407353,40,-1,0
36.42361,128.15121,50,-1,0
36.423651,126.715616,70,-1,0
36.423717,128.165918,50,-1,0
36.42376,128.16588,50,-1,0
36.423871,128.151301,50,-1,0
36.424573,127.399727,50,-1,0
36.424631,127.668729,70,-1,0
36.424654,127.399261,0,-1,0
36.424744,126.568394,50,-1,0
36.424748,127.384041,50,-1,0
36.424786,126.568707,50,-1,0
36.424862,127.384492,50,-1,0
36.424876,128.670204,30,-1,0
36.424987,127.413121,80,-1,0
36.424988,127.413122,80,-1,0
36.425228,126.404875,30,-1,0
36.425247,127.41236,80,-1,0
36.425354,127.426927,30,-1,0
36.425363,127.426785,50,-1,0
36.425433,128.760775,30,-1,0
36.425457,128.760889,30,-1,0
36.425523,126.403761,30,-1,0
36.425597,126.403379,30,-1,0
36.425629,126.713433,30,-1,0
36.425939,127.411461,80,-1,0
36.425967,128.151484,50,-1,0
36.42601,126.7135,30,-1,0
36.42601,128.15149,50,-1,0
36.426064,127.217659,70,-1,0
36.426166,127.42539,50,-1,0
36.426491,128.270713,40,-1,0
36.426647,128.270095,40,-1,0
36.426799,127.291288,80,-1,0
36.427018,127.391301,0,-1,0
36.427155,127.005275,70,-1,0
36.42737,127.402409,50,-1,0
36.427371,127.402409,50,-1,0
36.427801,128.31714,60,-1,0
36.42785,128.31722,60,-1,0
36.427881,127.420989,50,-1,0
36.427986,128.155963,30,-1,0
36.428093,128.156028,30,-1,0
36.428509,127.386315,50,-1,0
36.42851,127.386316,50,-1,0
36.428708,127.384896,0,-1,0
36.428756,126.952152,70,-1,0
36.428761,127.387705,0,-1,0
36.428799,126.795066,60,-1,0
36.428819,128.666412,60,-1,0
36.428901,126.5077,60,-1,0
36.429272,127.382382,0,-1,0
36.429306,127.387256,0,-1,0
36.429338,127.421672,50,-1,0
36.429351,127.383033,30,-1,0
36.429405,128.635287,100,-1,0
36.429503,127.822891,50,-1,0
36.429641,127.382727,30,-1,0
36.430111,127.411694,50,-1,0
36.43051,126.71691,30,-1,0
36.430752,127.387074,0,-1,0
36.431285,127.383794,30,-1,0
36.431376,127.383553,30,-1,0
36.431514,127.388932,0,-1,0
36.431791,127.419551,30,-1,0
36.43216,127.420505,30,-1,0
36.432213,127.420557,30,-1,0
36.432389,127.419751,30,-1,0
36.432434,127.419726,30,-1,0
36.432465,127.419877,30,-1,0
36.432878,127.384529,30,-1,0
36.433082,129.251692,100,-1,0
36.433082,129.251698,100,-1,0
36.433101,127.1497,80,-1,0
36.433287,129.251867,100,-1,0
36.433616,127.382958,30,-1,0
36.433723,129.060289,0,-1,0
36.433997,129.027989,50,-1,0
36.434267,127.381257,30,-1,0
36.434349,129.04494,50,-1,0
36.434367,129.044903,50,-1,0
36.434591,129.053908,30,-1,0
36.43467,128.15358,60,-1,0
36.434801,127.1145,50,-1,0
36.435147,129.05212,0,-1,0
36.435204,127.821043,30,-1,0
36.435286,127.820807,30,-1,0
36.435527,127.425333,50,-1,0
36.435528,127.425333,50,-1,0
36.435663,127.422267,30,-1,0
36.43574,129.052037,0,-1,0
36.435795,127.422391,30,-1,0
36.43583,127.387104,0,-1,0
36.435841,129.052112,0,-1,0
36.435901,126.557635,50,-1,0
36.435981,128.377831,70,-1,0
36.436468,129.054878,30,-1,0
36.436779,127.386208,30,-1,0
36.436842,128.377734,70,-1,0
36.436935,127.386437,0,-1,0
36.436942,127.386359,30,-1,0
36.437297,127.389314,50,-1,0
36.437581,127.388893,0,-1,0
36.437931,127.381504,50,-1,0
36.437957,126.522994,30,-1,0
36.438095,127.381134,50,-1,0
36.438182,127.735781,60,-1,0
36.438199,127.734949,30,-1,0
36.438657,127.735945,60,-1,0
36.439278,126.843083,60,-1,0
36.43993,127.1192,30,-1,0
36.43999,127.382008,30,-1,0
36.439991,127.382008,30,-1,0
36.440128,127.383534,30,-1,0
36.440411,128.156036,60,-1,0
36.440704,127.020927,70,-1,0
36.440747,128.903346,100,-1,0
36.440806,128.156488,60,-1,0
36.44099,127.382758,0,-1,0
36.441273,127.38345,30,-1,0
36.441323,127.383286,30,-1,0
36.441527,127.399944,50,-1,0
36.441528,127.399944,50,-1,0
36.441963,127.990467,110,-1,0
36.441974,127.119014,30,-1,0
36.44198,127.11869,30,-1,0
36.442048,127.984117,110,-1,0
36.442168,126.613751,50,-1,0
36.442734,127.401498,0,-1,0
36.442928,127.950283,50,-1,0
36.443111,127.807222,60,-1,0
36.443127,127.411207,30,-1,0
36.443179,127.411185,30,-1,0
36.443193,127.996942,60,-1,0
36.443501,127.2876,30,-1,0
36.443577,127.426816,30,-1,0
36.444062,129.031946,30,-1,0
36.44412,129.031896,30,-1,0
36.444362,127.579301,30,-1,0
36.445013,127.579939,30,-1,0
36.445126,126.736389,70,-1,0
36.445598,129.032492,60,-1,0
36.445638,127.952529,30,-1,0
36.445638,127.412323,30,-1,0
36.445875,127.412875,30,-1,0
36.445893,127.412896,30,-1,0
36.445928,126.828731,30,-1,0
36.44594,126.82872,30,-1,0
36.445983,127.413058,30,-1,0
36.446062,127.953565,30,-1,0
36.446134,127.932956,50,-1,0
36.44617,127.93249,60,-1,0
36.446316,127.407119,50,-1,0
36.446341,127.036532,110,-1,0
36.446342,127.404767,30,-1,0
36.446417,127.407142,50,-1,0
36.446567,127.422648,0,-1,0
36.446658,127.404681,30,-1,0
36.446859,127.414212,30,-1,0
36.446883,126.631448,60,-1,0
36.446897,127.421954,0,-1,0
36.446977,127.435679,30,-1,0
36.447003,127.434429,30,-1,0
36.44711,126.80356,30,-1,0
36.447111,128.356336,50,-1,0
36.447118,127.435611,30,-1,0
36.447158,127.423845,30,-1,0
36.447173,127.426486,0,-1,0
36.447251,127.429203,0,-1,0
36.447282,127.864873,110,-1,0
36.447303,127.429566,0,-1,0
36.447317,127.423872,30,-1,0
36.447902,127.135726,50,-1,0
36.447973,127.906229,60,-1,0
36.448155,127.434697,30,-1,0
36.448175,128.328154,60,-1,0
36.448201,127.1355,50,-1,0
36.448235,127.434436,30,-1,0
36.448418,127.182693,70,-1,0
36.448457,127.450118,30,-1,0
36.448484,129.281189,30,-1,0
36.448599,127.120282,30,-1,0
36.448664,127.450042,30,-1,0
36.448821,127.438772,0,-1,0
36.448831,126.787779,30,-1,0
36.448875,127.419125,0,-1,0
36.44889,127.12042,30,-1,0
36.448928,128.356111,30,-1,0
36.448985,127.422504,30,-1,0
36.449131,128.356335,30,-1,0
36.449324,127.425865,0,-1,0
36.449481,127.43557,30,-1,0
36.449549,127.421048,30,-1,0
36.449568,127.421032,30,-1,0
36.44959,127.414075,0,-1,0
36.449648,127.421694,30,-1,0
36.449682,127.429354,0,-1,0
36.44972,127.429138,0,-1,0
36.450238,129.281999,30,-1,0
36.450322,127.420366,0,-1,0
36.450401,127.425059,0,-1,0
36.450562,127.363876,50,-1,0
36.450573,127.425059,0,-1,0
36.4506,126.802781,0,-1,0
36.450648,128.188648,60,-1,0
36.450672,128.188658,60,-1,0
36.450709,127.033101,60,-1,0
36.450795,127.428668,50,-1,0
36.450978,127.418077,100,-1,0
36.451017,126.803471,0,-1,0
36.451022,128.061808,60,-1,0
36.451101,126.5926,30,-1,0
36.451149,127.428952,50,-1,0
36.451188,127.435269,0,-1,0
36.451188,127.435115,0,-1,0
36.451221,126.80163,0,-1,0
36.451354,127.428772,0,-1,0
36.451434,127.423956,0,-1,0
36.451651,127.429158,0,-1,0
36.45166,126.737367,30,-1,0
36.4519,126.802982,0,-1,0
36.451943,127.423904,30,-1,0
36.451978,127.423137,30,-1,0
36.452021,127.422638,30,-1,0
36.452157,126.382026,60,-1,0
36.452193,127.359032,50,-1,0
36.452199,127.424029,30,-1,0
36.452246,127.423952,0,-1,0
36.45233,127.430554,0,-1,0
36.45234,126.381908,60,-1,0
36.452463,127.424273,0,-1,0
36.452466,127.433292,0,-1,0
36.45256,126.805041,30,-1,0
36.452584,126.805898,30,-1,0
36.452691,127.433053,0,-1,0
36.45299,126.7993,30,-1,0
36.453021,126.799345,30,-1,0
36.453036,128.362505,70,-1,0
36.453108,127.435411,30,-1,0
36.453131,127.435039,30,-1,0
36.45322,127.435148,30,-1,0
36.45326,128.36259,70,-1,0
36.453263,128.350999,50,-1,0
36.453303,127.124238,30,-1,0
36.453339,127.434187,0,-1,0
36.45349,127.12437,30,-1,0
36.453648,127.417012,100,-1,0
36.453927,127.284182,80,-1,0
36.454127,127.437304,40,-1,0
36.454261,126.804666,30,-1,0
36.454322,126.593498,70,-1,0
36.45444,127.363771,30,-1,0
36.455275,128.353798,70,-1,0
36.455323,127.107614,30,-1,0
36.455343,127.816064,110,-1,0
36.455551,127.445642,70,-1,0
36.455635,128.896417,30,-1,0
36.455818,127.133743,50,-1,0
36.455852,127.445296,70,-1,0
36.455873,127.134315,50,-1,0
36.45605,127.12815,40,-1,0
36.456301,127.127638,40,-1,0
36.456556,127.121355,30,-1,0
36.45662,127.727026,110,-1,0
36.456896,127.124867,40,-1,0
36.457078,127.735282,110,-1,0
36.457144,128.269016,60,-1,0
36.457639,127.735222,70,-1,0
36.458079,127.360325,50,-1,0
36.458743,127.700955,30,-1,0
36.458819,127.427283,70,-1,0
36.458864,127.700649,30,-1,0
36.45892,127.700665,30,-1,0
36.459462,128.701739,60,-1,0
36.459565,128.701727,60,-1,0
36.45971,128.88773,60,-1,0
36.459721,127.11782,30,-1,0
36.459814,127.117777,30,-1,0
36.460546,126.841941,70,-1,0
36.46086,128.663911,80,-1,0
36.460906,127.124191,40,-1,0
36.461858,127.047585,70,-1,0
36.462043,126.600258,70,-1,0
36.462944,127.10275,60,-1,0
36.463626,127.140144,50,-1,0
36.463636,127.97697,60,-1,0
36.463654,128.200539,110,-1,0
36.463658,129.037261,40,-1,0
36.46372,127.97711,60,-1,0
36.463857,127.119667,30,-1,0
36.464839,127.245759,60,-1,0
36.464957,127.245654,60,-1,0
36.466134,127.123916,30,-1,0
36.466301,126.8712,70,-1,0
36.466604,127.365266,80,-1,0
36.467291,127.264313,70,-1,0
36.467425,127.264707,70,-1,0
36.467526,128.209256,30,-1,0
36.467691,127.132616,50,-1,0
36.467801,127.2753,50,-1,0
36.46789,128.21244,60,-1,0
36.467917,126.798556,70,-1,0
36.467967,127.362117,80,-1,0
36.467967,127.362116,80,-1,0
36.468083,127.143183,50,-1,0
36.468101,127.2748,50,-1,0
36.468194,128.212523,60,-1,0
36.468445,127.130672,50,-1,0
36.468889,126.604458,70,-1,0
36.470249,127.131891,50,-1,0
36.47031,127.789601,30,-1,0
36.47031,127.789725,30,-1,0
36.470462,127.127906,50,-1,0
36.470558,127.159988,70,-1,0
36.47075,128.15376,60,-1,0
36.470809,127.109634,60,-1,0
36.470947,127.109494,60,-1,0
36.471073,127.280304,30,-1,0
36.471231,127.274731,50,-1,0
36.471289,127.280299,30,-1,0
36.471401,127.286,30,-1,0
36.471861,127.779083,60,-1,0
36.472001,127.2864,30,-1,0
36.472001,127.1251,60,-1,0
36.472201,127.2546,30,-1,0
36.472204,128.169468,80,-1,0
36.472684,128.50469,30,-1,0
36.472807,127.14953,50,-1,0
36.472824,126.368919,60,-1,0
36.473012,127.28656,70,-1,0
36.47304,127.14858,30,-1,0
36.473069,126.368596,60,-1,0
36.473103,127.278166,40,-1,0
36.473107,127.286378,70,-1,0
36.473201,127.1484,30,-1,0
36.473224,127.277775,40,-1,0
36.473418,127.135228,50,-1,0
36.47375,127.121861,50,-1,0
36.474098,127.137198,30,-1,0
36.47418,128.16968,80,-1,0
36.474182,127.33638,80,-1,0
36.47424,127.13746,30,-1,0
36.474394,127.143085,50,-1,0
36.474653,127.281956,30,-1,0
36.47474,127.722445,50,-1,0
36.474801,127.1375,30,-1,0
36.47492,127.13759,30,-1,0
36.475059,127.722627,50,-1,0
36.475106,127.426109,60,-1,0
36.475322,128.660991,60,-1,0
36.475421,127.286441,30,-1,0
36.475568,127.426345,60,-1,0
36.475849,126.371873,60,-1,0
36.476016,127.277956,30,-1,0
36.47614,127.14036,30,-1,0
36.476146,127.152613,50,-1,0
36.476165,128.660485,60,-1,0
36.47617,127.14034,30,-1,0
36.47675,127.284295,50,-1,0
36.476953,127.284547,50,-1,0
36.477201,127.1431,50,-1,0
36.477301,127.2522,40,-1,0
36.47751,127.078365,30,-1,0
36.477751,127.07782,30,-1,0
36.47786,127.31153,70,-1,0
36.478028,126.587556,110,-1,0
36.478401,127.2837,40,-1,0
36.478534,128.107769,40,-1,0
36.478636,128.17343,30,-1,0
36.478984,127.294546,30,-1,0
36.479233,127.263387,50,-1,0
36.479262,127.263387,50,-1,0
36.47939,127.30887,70,-1,0
36.479398,127.294579,30,-1,0
36.479713,127.250658,30,-1,0
36.479714,127.258344,30,-1,0
36.47982,127.93466,60,-1,0
36.479821,127.306021,50,-1,0
36.479883,127.934666,60,-1,0
36.480001,127.2592,30,-1,0
36.480021,127.252608,30,-1,0
36.480189,127.307874,50,-1,0
36.480194,127.269528,50,-1,0
36.480244,127.258737,30,-1,0
36.480701,127.2505,50,-1,0
36.480701,127.2506,50,-1,0
36.480712,127.313684,70,-1,0
36.480901,127.2897,40,-1,0
36.480913,127.313669,70,-1,0
36.481001,127.2898,40,-1,0
36.481163,127.301147,30,-1,0
36.481245,127.300901,30,-1,0
36.481347,126.53183,30,-1,0
36.481635,127.303723,30,-1,0
36.481967,128.656641,80,-1,0
36.482308,127.310912,30,-1,0
36.482389,127.307198,50,-1,0
36.482465,127.310616,30,-1,0
36.482701,127.3008,30,-1,0
36.482701,127.13829,70,-1,0
36.482701,127.2566,50,-1,0
36.48284,127.15574,70,-1,0
36.482866,127.248552,30,-1,0
36.482907,128.340684,70,-1,0
36.48293,128.34098,70,-1,0
36.483001,127.2575,50,-1,0
36.483444,127.726999,50,-1,0
36.483722,129.026509,60,-1,0
36.483751,128.656183,30,-1,0
36.483876,127.717944,30,-1,0
36.48394,127.162055,70,-1,0
36.484104,127.717826,30,-1,0
36.484201,127.3012,30,-1,0
36.484548,127.25297,30,-1,0
36.484583,127.04375,110,-1,0
36.484624,127.253354,30,-1,0
36.48476,127.710868,50,-1,0
36.484774,129.026838,60,-1,0
36.484911,127.715337,30,-1,0
36.485001,128.043289,60,-1,0
36.485021,128.089898,60,-1,0
36.486201,127.2823,50,-1,0
36.486226,127.300929,50,-1,0
36.486235,127.178707,30,-1,0
36.486248,127.178729,30,-1,0
36.486267,127.423631,60,-1,0
36.486295,127.258265,50,-1,0
36.486301,127.2821,50,-1,0
36.486333,127.301111,30,-1,0
36.486433,127.301541,50,-1,0
36.486545,127.246975,30,-1,0
36.486571,127.423764,60,-1,0
36.4868,127.175599,70,-1,0
36.487071,127.717703,30,-1,0
36.487242,127.246595,30,-1,0
36.487276,128.072912,60,-1,0
36.48736,127.22136,110,-1,0
36.4879,127.459808,70,-1,0
36.487901,127.2439,40,-1,0
36.488417,127.297577,30,-1,0
36.48842,127.26388,30,-1,0
36.488456,127.717794,30,-1,0
36.48846,127.247567,30,-1,0
36.488723,127.247527,30,-1,0
36.49006,127.26303,50,-1,0
36.490101,127.2471,30,-1,0
36.490375,126.789535,60,-1,0
36.490401,127.2631,30,-1,0
36.490435,126.789513,60,-1,0
36.490539,127.597497,30,-1,0
36.490625,127.597658,30,-1,0
36.491251,127.241836,40,-1,0
36.491451,126.358124,60,-1,0
36.491551,126.358119,60,-1,0
36.491596,127.246202,30,-1,0
36.49178,127.25652,50,-1,0
36.492876,127.252286,30,-1,0
36.492997,127.252307,30,-1,0
36.493001,126.5846,60,-1,0
36.493157,126.565913,30,-1,0
36.493234,127.244454,30,-1,0
36.493501,127.3215,30,-1,0
36.493801,127.2023,60,-1,0
36.495368,127.306577,50,-1,0
36.495425,127.24477,30,-1,0
36.495684,127.251615,30,-1,0
36.495695,127.307155,50,-1,0
36.495826,127.250204,30,-1,0
36.496003,127.246438,30,-1,0
36.496003,127.245966,30,-1,0
36.496167,127.31175,30,-1,0
36.496184,127.311654,30,-1,0
36.49621,127.26314,50,-1,0
36.496249,126.707275,50,-1,0
36.496267,126.707138,50,-1,0
36.496401,127.2373,40,-1,0
36.496592,128.322079,60,-1,0
36.496601,127.2073,30,-1,0
36.496666,128.321865,60,-1,0
36.496697,127.266551,30,-1,0
36.496722,127.263694,50,-1,0
36.497543,127.310017,50,-1,0
36.497562,127.311921,50,-1,0
36.497686,127.334373,70,-1,0
36.497708,127.311494,50,-1,0
36.497803,127.744216,60,-1,0
36.497856,127.206441,30,-1,0
36.497859,127.334058,70,-1,0
36.498008,127.111566,30,-1,0
36.498022,127.206494,30,-1,0
36.498029,127.258317,50,-1,0
36.498086,127.111631,30,-1,0
36.498296,127.258538,50,-1,0
36.498301,127.3114,30,-1,0
36.498412,127.257729,50,-1,0
36.498501,127.2373,30,-1,0
36.498568,127.325132,50,-1,0
36.498586,127.258197,50,-1,0
36.498691,127.222871,60,-1,0
36.498779,127.324649,50,-1,0
36.498822,127.222338,60,-1,0
36.498947,127.252995,50,-1,0
36.499028,129.412761,80,-1,0
36.499162,127.250494,50,-1,0
36.499301,127.2331,30,-1,0
36.499695,127.24046,50,-1,0
36.499717,127.240306,50,-1,0
36.49979,127.24071,50,-1,0
36.500006,127.32735,50,-1,0
36.500014,127.748478,30,-1,0
36.500611,127.244972,30,-1,0
36.500683,127.295726,50,-1,0
36.500764,127.28319,50,-1,0
36.500781,127.283405,50,-1,0
36.501006,127.328172,50,-1,0
36.501401,127.254,30,-1,0
36.501431,127.3283,50,-1,0
36.502036,127.310908,30,-1,0
36.502157,127.3105,30,-1,0
36.502183,127.241439,30,-1,0
36.502777,126.519386,30,-1,0
36.503104,127.23687,30,-1,0
36.503263,127.337483,70,-1,0
36.503301,127.2141,30,-1,0
36.503527,127.255802,30,-1,0
36.503707,127.255252,30,-1,0
36.503801,127.2722,30,-1,0
36.504002,126.692181,30,-1,0
36.504174,126.628471,30,-1,0
36.504181,127.258128,30,-1,0
36.504261,127.237686,30,-1,0
36.504269,126.628679,30,-1,0
36.504394,126.61698,60,-1,0
36.504396,127.329197,50,-1,0
36.504422,127.329517,50,-1,0
36.504444,127.237808,30,-1,0
36.50468,126.691549,30,-1,0
36.505101,127.2475,30,-1,0
36.505101,127.2477,30,-1,0
36.505201,127.2431,30,-1,0
36.505222,127.241333,50,-1,0
36.505667,127.274167,50,-1,0
36.505736,127.024545,30,-1,0
36.506019,126.347219,30,-1,0
36.506102,126.347253,30,-1,0
36.506223,127.024716,30,-1,0
36.50623,128.262096,60,-1,0
36.506285,126.348088,30,-1,0
36.506729,127.7159,50,-1,0
36.506745,129.119621,40,-1,0
36.506801,126.34997,60,-1,0
36.507221,126.34965,60,-1,0
36.50751,127.24989,40,-1,0
36.507558,127.249821,50,-1,0
36.507701,127.2677,50,-1,0
36.507923,127.428041,70,-1,0
36.508157,128.355866,60,-1,0
36.508172,126.494514,50,-1,0
36.508348,127.245717,50,-1,0
36.508477,127.263576,50,-1,0
36.508611,127.263361,50,-1,0
36.508691,129.44297,30,-1,0
36.50884,126.48616,40,-1,0
36.509083,126.586792,110,-1,0
36.509501,127.2566,30,-1,0
36.509548,127.337871,70,-1,0
36.509558,127.338086,70,-1,0
36.509601,127.2565,30,-1,0
36.509686,127.229975,30,-1,0
36.510429,127.2299,30,-1,0
36.510833,127.263889,30,-1,0
36.511069,128.300574,30,-1,0
36.511101,127.2638,30,-1,0
36.511141,128.300472,30,-1,0
36.511141,128.330472,30,-1,0
36.51141,128.300472,30,-1,0
36.511601,127.2501,40,-1,0
36.511701,127.2501,50,-1,0
36.511779,127.255809,40,-1,0
36.512074,127.727608,80,-1,0
36.51239,127.1231,70,-1,0
36.512759,126.621855,60,-1,0
36.512759,126.621699,60,-1,0
36.5131,126.963235,60,-1,0
36.513201,127.263,30,-1,0
36.513601,127.1346,30,-1,0
36.513701,126.3425,60,-1,0
36.513846,126.342532,60,-1,0
36.513861,126.592111,60,-1,0
36.513918,127.243211,30,-1,0
36.514201,127.2439,30,-1,0
36.514392,127.255559,30,-1,0
36.514601,127.2628,30,-1,0
36.514901,127.2448,30,-1,0
36.514901,127.2444,30,-1,0
36.515056,127.2415,50,-1,0
36.515108,127.229656,30,-1,0
36.515199,127.229875,30,-1,0
36.515245,127.251029,30,-1,0
36.515301,127.2394,30,-1,0
36.515361,127.757891,60,-1,0
36.515384,128.15526,30,-1,0
36.516001,127.265556,50,-1,0
36.51601,126.652488,60,-1,0
36.51612,127.251143,40,-1,0
36.516256,127.134644,30,-1,0
36.516303,126.786981,30,-1,0
36.516429,126.786996,30,-1,0
36.517044,126.794382,70,-1,0
36.517063,127.796951,60,-1,0
36.517093,126.794361,70,-1,0
36.517367,127.238074,30,-1,0
36.517467,126.954957,30,-1,0
36.517763,126.95483,30,-1,0
